baseline_seconds,candidate_seconds
25.196705288394064,33.54277537229356
25.073800244981427,33.22754955778171
25.565654200913453,33.35932106983498
25.7108936869788,33.763039093073154
25.51631914669183,33.334857568646115
25.525571875866298,33.25050240465308
25.412275557987645,33.01783523037332
25.906416392077883,33.35763371670027
25.929564226309278,33.64726880826663
25.445218326619845,33.54943261543664
25.68282684322359,33.60520600767184
25.75488183843155,33.06789508545812
25.153174420849325,33.06529472070301
26.125957522333245,33.90569080642723
25.180637360035917,33.188640599382175
26.134182116462487,33.673888879273626
25.59301346798883,33.55265036969306
26.18937637539951,32.84431271243714
25.74250844440348,33.04269672366684
25.792363468969036,32.90864584899366
25.574836027729884,33.352236206723745
25.831450480827936,33.63547988037849
25.44129921992587,33.146644522487065
25.404620164977683,33.224149788042894
25.369083232385687,32.97347395952545
25.175912350128673,32.88622328813598
25.007797986569464,33.006251087944534
25.510705201468447,33.378915523519154
25.616508581395387,33.31191687838802
25.091654200563333,32.887964882509976
25.724952044934682,32.90353857852613
25.595900249938488,33.444794964049066
25.65587403381466,33.41840553855551
25.796591603590358,33.75103427663535
25.280708177636786,33.28528867209978
25.43494817865682,33.23250333595639
25.637743852483567,33.58202762318862
26.03223620144965,32.72722059403022
25.915895552525253,33.735712884180415
25.974554463326598,33.327688982965974
26.12688688371552,33.470727881689264
25.513690511685706,32.648270363820416
25.731386263377267,33.003006245019854
25.836891360665923,32.96697099633821
25.608165191154278,33.17967232608556
25.823811842622927,32.94680304470371
25.54955847939425,33.579612201594315
26.089961648635352,33.58271931825212
25.637115969906723,33.09373602855788
25.921157023547227,33.331384100776916
25.8214096970675,33.641920156228586
25.56969744389695,33.427367599282626
25.244625198089317,33.35879996685978
25.64783084153121,33.4366685154893
25.63905607389109,33.50384621618131
25.580050135414048,32.7679421159099
25.396806915730075,33.012274665982964
24.739519736353376,32.44211059131793
25.299379892271954,33.2522138978753
25.066350810777134,32.91567226691946
25.975446679747805,33.323668085102064
25.51800733851778,33.42299901204775
25.28637406520378,33.08497229326507
25.765485859251797,33.42093366481564
26.17966801094088,33.694938469884605
26.058558508158594,33.10679580963112
25.654124813948776,33.61959993449004
25.916754707083694,33.20817219816069
25.514577097015387,33.47253879707743
25.37748068005795,33.03294168248732
25.3215009426465,32.82996708314277
25.85375180129853,33.98856001759943
25.59657462384705,33.018336016259056
25.783568194373675,33.49764097356305
25.617058589271842,33.75167064238255
26.196194872829544,32.91418389912984
24.83148252184622,32.69219826833482
25.675750652023197,33.31770685679527
25.6031207064778,33.10568606317548
25.492753500475196,33.16791352688142
25.508662606942256,33.49317101773084
26.136460118120063,32.7808255682
25.58650402707961,32.766345661530494
25.54475957521561,33.15971068057705
25.605187783144444,33.48660180876561
25.509396434721033,33.62216054915745
25.610922767803316,33.644820394719126
25.2720947575686,33.52472271807615
26.0247148863471,33.67505681768163
25.545789925370972,32.85867963900744
25.544908568810218,33.31724465920529
25.338721650793993,32.683436677178214
25.58173483516387,33.5269554242497
25.39948760661408,33.333019291291784
26.036135989402762,33.65243807403566
25.866255429193625,33.92104672184529
25.813368253643347,33.406618836533866
25.774301563514378,33.7422737755253
25.803865201665314,33.530988892725844
25.598747227751993,33.181264003327875
26.38918325325941,33.54426208236424
25.50661374124786,32.348202021318116
25.276007689198497,33.49595737605766
25.605675539362043,32.77608814872838
25.216895870355913,33.001237871770705
25.804216677932985,32.579152356746846
25.87084085290881,33.394736501975416
25.44724846039411,33.07472863504223
25.742120183696162,33.08695402524086
25.59727635744472,33.20853363051721
26.032170089653675,33.46319029547477
25.331044434501372,32.87791074028371
26.376880684844668,34.17257589780773
25.741118032796503,32.86370079109454
26.006049633035847,33.631636520310124
25.294926287007307,33.29153301514683
26.073275508935563,34.018937194657745
25.52542184705044,33.047280316197124
25.679785153846737,33.21659759142659
25.38482063285647,33.62297101877891
25.99586952235054,33.40182064505826
25.11103137171018,32.73905664195581
25.809245501299785,32.76295253893332
25.692901473742506,33.531785641008675
25.785286958206427,33.192251365377075
25.425129545168936,33.47521027644367
25.600329308246142,33.1867777818874
25.54474571110393,33.09223997939157
25.648767404903648,33.48627563655569
25.535726844205072,33.05651085521133
24.98248417674443,32.23903895258853
25.956336491299215,33.28611116578565
25.486733713665824,33.39310395052454
25.250313649315032,33.07343403964148
25.249830476508315,33.50999796134496
25.63843608259804,33.239672672753514
25.292961521750637,33.07395211963444
25.969650882472873,33.416939599538274
25.6737941064914,33.4825830172851
25.36870397480005,33.20014857412309
25.92874988049757,33.54845988161671
25.48879818068711,33.26590580191453
25.136552961100087,33.03420700373379
25.621761460787717,33.076691457529265
25.566929292213906,33.367818835521234
